experiment_id,scenario,sampled_at_ms,elapsed_ms,elapsed_source,a_handler_active,approximate_not_visible,count_share_proxy,a_count_at_least_30,share_proxy_above_10_percent,criteria_proxy_met,proxy_status
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800004609,147944,first_a_sqs_sent_timestamp,17,18,0.944444,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800004641,147988,first_a_sqs_sent_timestamp,16,14,1.142857,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800005611,148946,first_a_sqs_sent_timestamp,18,15,1.200000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800005640,148987,first_a_sqs_sent_timestamp,18,16,1.125000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800006612,149947,first_a_sqs_sent_timestamp,19,15,1.266667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800006645,149992,first_a_sqs_sent_timestamp,14,19,0.736842,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800007609,150944,first_a_sqs_sent_timestamp,20,15,1.333333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800007643,150990,first_a_sqs_sent_timestamp,16,18,0.888889,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800008610,151945,first_a_sqs_sent_timestamp,14,16,0.875000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800008643,151990,first_a_sqs_sent_timestamp,16,19,0.842105,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800009611,152946,first_a_sqs_sent_timestamp,15,17,0.882353,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800009643,152990,first_a_sqs_sent_timestamp,15,18,0.833333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800010610,153945,first_a_sqs_sent_timestamp,14,19,0.736842,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800010644,153991,first_a_sqs_sent_timestamp,18,16,1.125000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800011610,154945,first_a_sqs_sent_timestamp,15,11,1.363636,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800011638,154985,first_a_sqs_sent_timestamp,16,19,0.842105,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800012610,155945,first_a_sqs_sent_timestamp,19,20,0.950000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800012641,155988,first_a_sqs_sent_timestamp,16,16,1.000000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800013610,156945,first_a_sqs_sent_timestamp,15,17,0.882353,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800013641,156988,first_a_sqs_sent_timestamp,19,17,1.117647,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800014611,157946,first_a_sqs_sent_timestamp,18,19,0.947368,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800014642,157989,first_a_sqs_sent_timestamp,19,16,1.187500,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800015611,158946,first_a_sqs_sent_timestamp,18,12,1.500000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800015639,158986,first_a_sqs_sent_timestamp,19,16,1.187500,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800016610,159945,first_a_sqs_sent_timestamp,18,13,1.384615,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800016642,159989,first_a_sqs_sent_timestamp,13,16,0.812500,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800017610,160945,first_a_sqs_sent_timestamp,17,18,0.944444,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800017641,160988,first_a_sqs_sent_timestamp,11,17,0.647059,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800018608,161943,first_a_sqs_sent_timestamp,12,17,0.705882,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800018642,161989,first_a_sqs_sent_timestamp,17,17,1.000000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800019608,162943,first_a_sqs_sent_timestamp,18,14,1.285714,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800019637,162984,first_a_sqs_sent_timestamp,15,20,0.750000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800020608,163943,first_a_sqs_sent_timestamp,17,19,0.894737,false,true,false,ok
