experiment_id,scenario,sampled_at,sampled_at_ms,elapsed_ms,elapsed_source,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:15.498Z,1783784835498,32315,first_a_sqs_sent_timestamp,29214,67,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:16.451Z,1783784836451,33266,first_a_sqs_sent_timestamp,29172,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:16.478Z,1783784836478,33295,first_a_sqs_sent_timestamp,29081,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:17.471Z,1783784837471,34286,first_a_sqs_sent_timestamp,29100,94,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:17.5Z,1783784837500,34317,first_a_sqs_sent_timestamp,29192,61,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:18.449Z,1783784838449,35264,first_a_sqs_sent_timestamp,29367,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:18.477Z,1783784838477,35294,first_a_sqs_sent_timestamp,29125,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:19.467Z,1783784839467,36282,first_a_sqs_sent_timestamp,28909,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:19.494Z,1783784839494,36311,first_a_sqs_sent_timestamp,29361,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:20.467Z,1783784840467,37282,first_a_sqs_sent_timestamp,28871,88,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:20.495Z,1783784840495,37312,first_a_sqs_sent_timestamp,29159,77,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:21.467Z,1783784841467,38282,first_a_sqs_sent_timestamp,29043,76,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:21.497Z,1783784841497,38314,first_a_sqs_sent_timestamp,28916,92,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:22.449Z,1783784842449,39264,first_a_sqs_sent_timestamp,28871,88,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:22.48Z,1783784842480,39297,first_a_sqs_sent_timestamp,28915,88,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:23.447Z,1783784843447,40262,first_a_sqs_sent_timestamp,29218,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:23.474Z,1783784843474,40291,first_a_sqs_sent_timestamp,28897,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:24.45Z,1783784844450,41265,first_a_sqs_sent_timestamp,29240,97,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:24.48Z,1783784844480,41297,first_a_sqs_sent_timestamp,29025,70,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:25.447Z,1783784845447,42262,first_a_sqs_sent_timestamp,28707,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:25.474Z,1783784845474,42291,first_a_sqs_sent_timestamp,28864,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:26.45Z,1783784846450,43265,first_a_sqs_sent_timestamp,28907,98,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:26.478Z,1783784846478,43295,first_a_sqs_sent_timestamp,28899,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:27.468Z,1783784847468,44283,first_a_sqs_sent_timestamp,28784,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:27.497Z,1783784847497,44314,first_a_sqs_sent_timestamp,28917,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:28.461Z,1783784848461,45276,first_a_sqs_sent_timestamp,28687,68,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:28.491Z,1783784848491,45308,first_a_sqs_sent_timestamp,28737,65,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:29.449Z,1783784849449,46264,first_a_sqs_sent_timestamp,28687,74,ok,
