experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:24.480208207Z,1783784844480,29025,70,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:25.447733448Z,1783784845447,28707,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:25.474461195Z,1783784845474,28864,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:26.450138325Z,1783784846450,28907,98,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:26.478819175Z,1783784846478,28899,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:27.468810085Z,1783784847468,28784,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:27.497243723Z,1783784847497,28917,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:28.461672778Z,1783784848461,28687,68,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:28.491443201Z,1783784848491,28737,65,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:29.449608046Z,1783784849449,28687,74,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:29.477924907Z,1783784849477,28736,68,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:30.466664508Z,1783784850466,28526,63,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:30.49307398Z,1783784850493,28863,74,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:31.498125005Z,1783784851498,28607,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:31.525934919Z,1783784851525,28963,80,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:32.449407813Z,1783784852449,28677,73,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:32.478637839Z,1783784852478,28735,69,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:33.468084457Z,1783784853468,28708,102,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:33.495744756Z,1783784853495,28661,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:34.449070339Z,1783784854449,28872,88,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:34.474857097Z,1783784854474,28492,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:35.447146743Z,1783784855447,28523,62,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:35.475617778Z,1783784855475,28418,107,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:36.44759155Z,1783784856447,28310,82,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:36.476361838Z,1783784856476,28636,85,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:37.447126387Z,1783784857447,28311,84,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:37.474817263Z,1783784857474,29083,96,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:38.447401752Z,1783784858447,28423,78,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:38.47230088Z,1783784858472,28318,98,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:39.447397527Z,1783784859447,28567,80,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:39.473076234Z,1783784859473,28497,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:40.44813223Z,1783784860448,28448,93,ok,
